,Brand,Year,Model,Title,Transmission
8783,Mazda,2022,2,2022 Mazda 2 G15 Pure,Manual
8784,Mazda,2010,3,2010 Mazda 3 Maxx,Automatic
8786,Kia,2020,Picanto,2020 Kia Picanto GT-Line (pe),Automatic
8788,BMW,2016,M235I,2016 BMW M235I,Automatic
8795,Audi,2022,A5,2022 Audi A5 45 Tfsi Quattro S Line Mhev,-
8796,Mazda,2010,3,2010 Mazda 3 Diesel,Manual
8802,Toyota,2015,Vellfire,2015 Toyota Vellfire SC-PACKAGE HYBRID 2.5L AWD 7 SEATER,-
8803,BMW,2016,340I,2016 BMW 340I M-Sport,Automatic
8807,Tesla,2022,Model,2022 Tesla Model Y Rear-Wheel Drive,-
8812,Volkswagen,2016,Touareg,2016 Volkswagen Touareg V8 TDI R-Line,Automatic
8813,BMW,2011,X6,2011 BMW X6 Xdrive 50I,Automatic
8816,Land,2017,Rover,2017 Land Rover Range Rover Velar P380 R-Dynamic SE,Automatic
8817,Lexus,2007,RX,2007 Lexus RX TRADE APPRAISAL,-
8820,Hyundai,2014,I40,2014 Hyundai I40 Premium,Automatic
8822,Honda,2017,Vezel,2017 Honda Vezel RS HYBRID 1.5L 5 SEATER,-
8823,BMW,1990,M5,1990 BMW M5,Manual
8826,Mitsubishi,2022,Eclipse,2022 Mitsubishi Eclipse Cross LS (2WD),Automatic
8827,Hyundai,2017,I30,2017 Hyundai I30 SR Premium,Automatic
8828,MG,2019,3,2019 MG 3 Excite,Automatic
8829,Ssangyong,2021,Korando,2021 Ssangyong Korando Ultimate,Automatic
8831,Toyota,2008,Estima,2008 Toyota Estima AERAS 2.4L 7 SEATER,-
8832,Mazda,2022,CX-3,2022 Mazda CX-3 Stouring (fwd),Automatic
8836,Mazda,2021,CX-30,2021 Mazda CX-30 G20 Touring Vision (fwd),Automatic
8841,Ford,2019,Ranger,2019 Ford Ranger XLS 3.2 (4X4),Automatic
8842,Hyundai,2019,Kona,2019 Hyundai Kona Active (awd),Automatic
8843,Toyota,2005,Kluger,2005 Toyota Kluger CVX (4X4),Automatic
8844,Nissan,2015,Navara,2015 Nissan Navara NP300 ST-X Utility Dual Cab 4dr Man 6sp 4x4 2.3DTT Mar,Manual
8850,Hyundai,2020,Palisade,2020 Hyundai Palisade (8 Seat),Automatic
8852,Subaru,2005,Impreza,2005 Subaru Impreza GX (awd),Automatic
8853,Hyundai,2017,Tucson,2017 Hyundai Tucson Active (fwd),Automatic
8854,Honda,2018,Vezel,2018 Honda Vezel RS HYBRID 1.5L 5 SEATER,-
8856,Hyundai,2018,Tucson,2018 Hyundai Tucson Elite (awd),Automatic
8857,Mercedes-Benz,2013,E250,2013 Mercedes-Benz E250 CDI,Automatic
8858,Toyota,2011,Camry,2011 Toyota Camry Altise,Automatic
8861,Lexus,2016,NX200T,2016 Lexus NX200T F Sport (awd),Automatic
8863,Hyundai,2016,Accent,2016 Hyundai Accent SR,Automatic
8866,Honda,2015,HR-V,2015 Honda HR-V VTI-L (adas),Automatic
8871,Mazda,2018,CX-9,2018 Mazda CX-9 Sport (awd),Automatic
8874,Kia,2015,Carnival,2015 Kia Carnival,Automatic
8875,Mitsubishi,2014,Lancer,2014 Mitsubishi Lancer VR-X,Automatic
8877,Ford,2020,Ranger,2020 Ford Ranger XLT 3.2 HI-Rider (4X2),Automatic
8880,Hyundai,2014,IX35,2014 Hyundai IX35 Active (fwd),Automatic
8881,Subaru,2007,Outback,2007 Subaru Outback 2.5I Premium,Manual
8883,Subaru,2015,Liberty,2015 Subaru Liberty 3.6R CVT AWD,Automatic
8884,Audi,2015,SQ5,2015 Audi SQ5 3.0 TDI Quattro,Automatic
8889,Jeep,2011,Patriot,2011 Jeep Patriot Limited 70TH Anniversary,Automatic
8892,GWM,2022,Haval,2022 GWM Haval H6 Premium,Automatic
8893,Nissan,2013,Cube,2013 Nissan Cube WELLCAB 1.5L 5 SEATER,-
8894,Hyundai,2009,Santa,2009 Hyundai Santa FE Elite Crdi (4X4),Automatic
8896,Toyota,2014,Corolla,2014 Toyota Corolla Hybrid (5 Seat),-
8897,Kia,2018,Sorento,2018 Kia Sorento SI (4X2),Automatic
8901,Hyundai,2015,Tucson,2015 Hyundai Tucson Active X 2WD,Automatic
8902,Toyota,2004,Echo,2004 Toyota Echo,Automatic
8905,Kia,2001,Spectra,2001 Kia Spectra,Automatic
8906,Audi,2015,A5,2015 Audi A5 Sportback 1.8 Tfsi,Automatic
8907,Hyundai,2018,Kona,2018 Hyundai Kona Active,Automatic
8909,Land,2017,Rover,2017 Land Rover Discovery Sport,-
8910,Toyota,2008,Kluger,2008 Toyota Kluger KX-R (4X4) 7 Seat,Automatic
8911,Renault,2012,Megane,2012 Renault Megane lll B32 MY12 DYNAMIQUE SPORT EDITION BLUE TATCHBACK 2l,Automatic
8912,Jeep,2005,Grand,2005 Jeep Grand Cherokee Laredo (4X4),Automatic
8915,Lexus,2013,HS,2013 Lexus HS 250H HYBRID 2.4L 5 SEATER,-
8918,Kia,2018,Cerato,2018 Kia Cerato Sport,Automatic
8920,Mercedes-Benz,2017,C250,2017 Mercedes-Benz C250,Automatic
8921,Lexus,2020,RX350,2020 Lexus RX350 F-Sport,Automatic
8922,Volkswagen,2022,Golf,2022 Volkswagen Golf GTI,Automatic
8923,Land,2010,Rover,2010 Land Rover Discovery SDV6 CommandShift SE,Automatic
8924,Volkswagen,2014,Passat,2014 Volkswagen Passat 118 TSI,Automatic
8929,Nissan,2006,Elgrand,2006 Nissan Elgrand E51 RIDER 2.5L 8 SEATER,Automatic
8930,Mitsubishi,2007,Lancer,2007 Mitsubishi Lancer VR-X,Manual
8935,Nissan,2018,X-Trail,2018 Nissan X-Trail ST-L (2WD),Automatic
8936,Toyota,2007,HiAce,2007 Toyota HiAce Commuter,Automatic
8937,Toyota,2021,Camry,2021 Toyota Camry Ascent + SAT NAV,Automatic
8941,Hyundai,2007,Tucson,2007 Hyundai Tucson City SX,Automatic
8942,BMW,2011,X3,2011 BMW X3 Xdrive 20D,Automatic
8943,Volkswagen,2015,Golf,2015 Volkswagen Golf GTI,Automatic
8944,Ford,2018,Ranger,2018 Ford Ranger XL 2.2 HI-Rider (4X2) (5 YR),Automatic
8947,Toyota,2010,Estima,2010 Toyota Estima Aeras G,-
8949,Mercedes-Benz,2020,A35,2020 Mercedes-Benz A35 4Matic,Automatic
8951,Toyota,2017,C-HR,2017 Toyota C-HR HYBRID 1.8L 5 SEATER,-
8955,Nissan,2019,Note,2019 Nissan Note AUTECH E-POWER HYBRID 1.2L 5 SEATER,-
8957,Audi,2013,A6,2013 Audi A6 3.0 TDI Biturbo Quattro,Automatic
8958,Toyota,2020,Corolla,2020 Toyota Corolla Ascent Sport,Automatic
8961,Subaru,2017,XV,2017 Subaru XV 2.0I Premium,Automatic
8962,Toyota,2017,Camry,2017 Toyota Camry SL,Automatic
8965,Nissan,2012,Dualis,2012 Nissan Dualis +2 TI-L (4X2),Automatic
8970,Kia,2012,Sportage,2012 Kia Sportage Platinum (awd),Automatic
8975,Kia,2022,Cerato,2022 Kia Cerato S,Automatic
8977,BMW,2011,X1,2011 BMW X1 Xdrive 25I,Automatic
8979,Honda,2022,HR-V,2022 Honda HR-V VI X,Automatic
8980,Audi,2022,RS,2022 Audi RS Q3 2.5 Tfsi Quattro,Automatic
8985,Mazda,2013,BT-50,2013 Mazda BT-50 GT (4X4),Automatic
8986,Hyundai,2020,I30,2020 Hyundai I30 Special Edition,Automatic
8987,Lexus,2016,GS350,2016 Lexus GS350 Sport Luxury,Automatic
8994,Kia,2016,Sportage,2016 Kia Sportage SLI (awd),Automatic
8995,Toyota,2011,Crown,2011 Toyota Crown HYBRID 3.5L 5 SEATER,-
8997,Toyota,2020,Hilux,2020 Toyota Hilux Workmate,Manual
8998,Subaru,2021,XV,2021 Subaru XV 2.0i Lineartronic AWD,Automatic
8999,Mercedes-Benz,2010,Vito,2010 Mercedes-Benz Vito 111CDI Extra Long Crew CAB,Manual
9003,Lexus,2016,IS200T,2016 Lexus IS200T F Sport,Automatic
9007,Hyundai,2021,Kona,2021 Hyundai Kona Elite Electric EXT Range,Automatic
9008,Nissan,2007,Patrol,2007 Nissan Patrol ST (4X4),Automatic
9010,Toyota,2005,RAV4,2005 Toyota RAV4 CV (4X4),Automatic
9011,Lexus,2021,ES250,2021 Lexus ES250 F Sport,Automatic
9012,Nissan,2007,Elgrand,2007 Nissan Elgrand E51 HIGHWAYSTAR 3.5L 6 SEATER,Automatic
9013,Citroen,2015,Berlingo,2015 Citroen Berlingo 1.6 HDI ETG Long,Automatic
9015,Lexus,2015,NX200T,2015 Lexus NX200T Luxury (fwd),Automatic
9020,Nissan,2016,370Z,2016 Nissan 370Z,Automatic
9024,Hyundai,2019,Santa,2019 Hyundai Santa FE Highlander,Automatic
9027,Toyota,2007,Estima,2007 Toyota Estima Areas,Automatic
9031,LDV,2021,D90,2021 LDV D90 Executive (4WD) D20,Automatic
9033,Holden,2016,Calais,2016 Holden Calais,Automatic
9035,Subaru,2018,Forester,2018 Subaru Forester 2.5I (awd),Automatic
9036,Toyota,2023,Landcruiser,2023 Toyota Landcruiser Prado VX Flat Tailgate,Automatic
9043,Mitsubishi,2012,Outlander,2012 Mitsubishi Outlander LS (4X2),Automatic
9047,Toyota,2014,HiAce,2014 Toyota HiAce KDH201R Van LWB 5dr Auto 4sp 3.0DT,Automatic
9052,Toyota,2011,Sai,2011 Toyota Sai 2.4L HYBRID G-EDITION 5 SEATER,-
9053,Jeep,2006,Grand,2006 Jeep Grand Cherokee Laredo (4X4),Automatic
9057,Mercedes-Benz,2013,C250,2013 Mercedes-Benz C250 CDI Sport BE,Automatic
9061,Hyundai,2014,I20,2014 Hyundai I20 Elite,Automatic
9062,Toyota,2019,Kluger,2019 Toyota Kluger GX (4X4),Automatic
9063,Toyota,2009,Corolla,2009 Toyota Corolla Edge,Manual
9068,Ford,2012,Territory,2012 Ford Territory Titanium (rwd),Automatic
9070,Nissan,2018,Pathfinder,2018 Nissan Pathfinder Ti X-tronic 4WD,Automatic
9073,Volkswagen,2016,Golf,2016 Volkswagen Golf GTI,Automatic
9075,Nissan,2021,X-Trail,2021 Nissan X-Trail ST-L (2WD),Automatic
9076,Nissan,2008,Elgrand,2008 Nissan Elgrand E51 HIGHWAYSTAR 2.5L 8 SEATER,Automatic
9080,Mazda,2008,6,2008 Mazda 6 Luxury,Automatic
9082,Mazda,2014,6,2014 Mazda 6 Atenza,Automatic
9089,Volvo,2019,XC60,2019 Volvo XC60 T5 Inscription (awd),Automatic
9090,Honda,2008,Civic,2008 Honda Civic Hybrid,Automatic
9092,Mercedes-Benz,2020,GLA,2020 Mercedes-Benz GLA 250 4Matic,Automatic
9094,Lexus,2019,LX570,2019 Lexus LX570,Automatic
9098,Toyota,2022,Yaris,2022 Toyota Yaris Cross Urban Hybrid,Automatic
9101,Holden,2016,Trax,2016 Holden Trax LTZ,Automatic
9105,Kia,2019,Picanto,2019 Kia Picanto GT-Line,Automatic
9111,Mitsubishi,2019,ASX,2019 Mitsubishi ASX Black Edition (2WD),Automatic
9115,Mercedes-Benz,2015,GLE450,2015 Mercedes-Benz GLE450 AMG 4Matic,Automatic
9116,Nissan,2019,Note,2019 Nissan Note MEDALIST E-POWER HYBRID 1.2L 5 SEATER,-
9117,Nissan,2013,X-Trail,2013 Nissan X-Trail ST (4X4),Automatic
9119,Ford,2007,Territory,2007 Ford Territory TX (rwd),Automatic
9120,Great,2019,Wall,2019 Great Wall Steed (4X2),Manual
9121,Holden,2005,Barina,2005 Holden Barina,Automatic
9122,Mitsubishi,2021,Pajero,2021 Mitsubishi Pajero Sport GLS (4X4) 7 Seat,Automatic
9127,Suzuki,2014,Swift,2014 Suzuki Swift GLX,Automatic
9128,Kia,2012,RIO,2012 Kia RIO S 15 MONTHS WARRANTY,Manual
9129,Ford,2012,Fiesta,2012 Ford Fiesta CL PwrShift,Automatic
9130,Lexus,2018,NX300H,2018 Lexus NX300H F Sport Hybrid (awd),Automatic
9132,Kia,2018,Sorento,2018 Kia Sorento Sport (4X4),Automatic
9134,Mitsubishi,2017,Outlander,2017 Mitsubishi Outlander LS Safety Pack (4X4) 5 Seats,Automatic
9136,Hyundai,2021,I20,2021 Hyundai I20 N,Manual
9137,Toyota,2019,Vellfire,2019 Toyota Vellfire EXECUTIVE LOUNGE HYBRID 2.5L 7 SEATER,-
9138,Ford,2020,Everest,2020 Ford Everest Sport (4WD 7 Seat),Automatic
9139,Toyota,2022,Corolla,2022 Toyota Corolla Ascent Sport + Navigation,Automatic
9140,Kia,2016,Sportage,2016 Kia Sportage SI (fwd),Automatic
9141,Hyundai,2017,Elantra,2017 Hyundai Elantra SR Turbo (red),Automatic
9143,Nissan,2019,X-Trail,2019 Nissan X-Trail N-Trek Special Edition (2WD),Automatic
9144,Toyota,2019,Alphard,2019 Toyota Alphard EXECUTIVE LOUNGE HYBRID 2.5L AWD 7 SEATER,-
9145,Toyota,2020,Landcruiser,2020 Toyota Landcruiser Prado GXL Flat Tailgate,Automatic
9147,Nissan,2018,Leaf,2018 Nissan Leaf G Edition,-
9149,Volkswagen,2017,Golf,2017 Volkswagen Golf 110 TSI Highline,Automatic
9150,Hyundai,2015,I30,2015 Hyundai I30 SR,Manual
9151,HSV,2007,Clubsport,2007 HSV Clubsport R8,Manual
9154,Holden,2014,Colorado,2014 Holden Colorado RG Storm Utility Crew Cab 4dr Spts Auto 6sp 4x4 2.8DT,Automatic
9160,Hyundai,2018,Santa,2018 Hyundai Santa FE Elite Crdi (4X4),Automatic
9161,Mazda,2023,3,2023 Mazda 3 G25 Evolve SP,Automatic
9163,Mazda,2018,6,2018 Mazda 6 Sport (5YR),Automatic
9167,Holden,2013,Captiva,2013 Holden Captiva 7 SX (fwd),Automatic
9170,Mercedes-Benz,2016,GLA220,2016 Mercedes-Benz GLA220 D,Automatic
9171,Ford,2009,Falcon,2009 Ford Falcon XT,Automatic
9172,Holden,2015,Captiva,2015 Holden Captiva 7 LT (4X4),Automatic
9175,Audi,2018,S3,2018 Audi S3 2.0 Tfsi Quattro,Automatic
9176,Kia,2009,Grand,2009 Kia Grand Carnival Premium,Automatic
9178,Subaru,2021,Impreza,2021 Subaru Impreza 2.0I-L (awd),Automatic
9180,Volkswagen,2020,Polo,2020 Volkswagen Polo 70TSI Trendline,Manual
9184,Hyundai,2019,Kona,2019 Hyundai Kona Iron MAN Edition,Automatic
9186,Mitsubishi,2015,Outlander,2015 Mitsubishi Outlander Exceed (4X4),Automatic
9187,Toyota,2016,Kluger,2016 Toyota Kluger GX 2WD,Automatic
9188,Volkswagen,2010,Golf,2010 Volkswagen Golf R,Automatic
9190,Peugeot,2013,308,2013 Peugeot 308 Style,Automatic
9195,Toyota,2019,Kluger,2019 Toyota Kluger Grande (4X2),Automatic
9196,Land,2017,Rover,2017 Land Rover Discovery Sport TD4 180 HSE 5 Seat,Automatic
9197,Volkswagen,2016,Golf,2016 Volkswagen Golf 92 TSI Trendline,Automatic
9199,Isuzu,2017,D-MAX,2017 Isuzu D-MAX SX HI-Ride (4X4),Manual
9200,Honda,2015,HR-V,2015 Honda HR-V VTI-L,Automatic
9203,Renault,2013,Megane,2013 Renault Megane Privilege,Automatic
9205,Hyundai,2016,Elantra,2016 Hyundai Elantra Active-15 Months Warranty,Automatic
9206,Mercedes-Benz,2022,GLS,2022 Mercedes-Benz GLS 450 4Matic (hybrid),Automatic
9207,Volkswagen,2015,Scirocco,2015 Volkswagen Scirocco R,Manual
9210,Jeep,2014,Patriot,2014 Jeep Patriot Sport CVT Auto Stick 4x2,Automatic
9212,Mercedes-Benz,2014,A-CLASS,2014 Mercedes-Benz A-CLASS W176 Hatchback 5dr D-CT 7sp 1.6T (Nov),Automatic
9213,Renault,2008,Kangoo,2008 Renault Kangoo Integral,Automatic
9214,Mercedes-Benz,2013,B250,2013 Mercedes-Benz B250 BE,Automatic
9217,Hyundai,2019,Tucson,2019 Hyundai Tucson Highlander (awd),Automatic
9219,Nissan,2020,X-Trail,2020 Nissan X-Trail ST-L 7 Seat (4X2),Automatic
9226,Hyundai,2022,Venue,2022 Hyundai Venue,Automatic
9227,Mercedes-Benz,2022,EQS53,2022 Mercedes-Benz EQS53 4Matic+,Automatic
9228,Lexus,2017,NX300H,2017 Lexus NX300H Sports Luxury Hybrid (awd),Automatic
9229,Ford,2020,Everest,2020 Ford Everest Sport (4WD),Automatic
9230,Mitsubishi,2019,Pajero,2019 Mitsubishi Pajero Sport GLS (4X4) 5 Seat,Automatic
9235,Volkswagen,2022,T-ROC,2022 Volkswagen T-ROC,Automatic
9237,Hyundai,2021,Kona,2021 Hyundai Kona N,Automatic
9238,Honda,2021,Odyssey,2021 Honda Odyssey Vi LX7,Automatic
9240,Mitsubishi,2010,Outlander,2010 Mitsubishi Outlander RX,Automatic
9242,Nissan,2017,X-Trail,2017 Nissan X-Trail ST-L (fwd),Automatic
9247,Nissan,2019,Navara,2019 Nissan Navara ST (4X4),Automatic
9248,Mitsubishi,2015,Outlander,2015 Mitsubishi Outlander Aspire Phev Hybrid,Automatic
9252,Lexus,2019,NX300,2019 Lexus NX300 Luxury (fwd),Automatic
9253,Volkswagen,2019,Multivan,2019 Volkswagen Multivan Comfortline TDI340,Automatic
9254,BMW,2016,M3,2016 BMW M3,Automatic
9256,Volkswagen,2018,Golf,2018 Volkswagen Golf GTI,Automatic
9257,BMW,2016,X5,2016 BMW X5 Xdrive 40D,Automatic
9258,Holden,2005,Adventra,2005 Holden Adventra LX6,Automatic
9259,Volkswagen,2019,Arteon,2019 Volkswagen Arteon 206 TSI R-Line,Automatic
9263,Nissan,2020,X-Trail,2020 Nissan X-Trail ST-L (4X2),Automatic
9264,Lexus,2017,RX450H,2017 Lexus RX450H Luxury Hybrid,Automatic
9266,Toyota,2020,C-HR,2020 Toyota C-HR Koba (2WD) (hybrid),Automatic
9271,MG,2021,ZS,2021 MG ZS Excite,Automatic
9272,Mazda,2016,3,2016 Mazda 3 NEO,Automatic
9275,Holden,2018,Astra,2018 Holden Astra RS-V,Automatic
9276,Hyundai,2010,Getz,2010 Hyundai Getz SX,Automatic
9277,Kia,2012,Optima,2012 Kia Optima Platinum,Automatic
9279,Toyota,2018,Landcruiser,2018 Toyota Landcruiser Prado GX (4X4),Automatic
9280,Volkswagen,2023,Amarok,2023 Volkswagen Amarok Panamericana TDI600 4Motion,Automatic
9281,Volvo,2016,XC90,2016 Volvo XC90 D5 2.0 Inscription,Automatic
9282,BMW,2021,X4,2021 BMW X4 M40I,Automatic
9286,Nissan,2018,X-Trail,2018 Nissan X-Trail ST-L 7 Seat (2WD),Automatic
9288,Toyota,2008,Crown,2008 Toyota Crown Athlete G package,Automatic
9289,Toyota,2010,Estima,2010 Toyota Estima 2.4 Aeras G Edition,Automatic
9290,Hyundai,2014,I30,2014 Hyundai I30 Active,Automatic
9292,Toyota,2019,RAV4,2019 Toyota RAV4 Cruiser (2WD),Automatic
9297,Toyota,2005,RAV4,2005 Toyota RAV4 Cruiser (4X4),Manual
9299,Land,2018,Rover,2018 Land Rover Range Rover Evoque TD4 (132KW) HSE Dynamic,Automatic
9302,Toyota,2009,Estima,2009 Toyota Estima 2.4 Aeras G Edition,Automatic
9303,Toyota,2021,HiAce,2021 Toyota HiAce,Automatic
9305,Hyundai,2017,I30,2017 Hyundai I30 SR,Automatic
9310,Mitsubishi,2012,Lancer,2012 Mitsubishi Lancer ES Sportback,Automatic
9312,Kia,2016,RIO,2016 Kia RIO S,Automatic
9313,Ford,2022,Escape,2022 Ford Escape Vignale (fwd),Automatic
9314,Mercedes-Benz,2016,S-Class,2016 Mercedes-Benz S-Class,Automatic
9315,Toyota,2019,Corolla,2019 Toyota Corolla,-
9316,Toyota,2016,Tarago,2016 Toyota Tarago GLI,Automatic
9319,BMW,2013,116I,2013 BMW 116I,Automatic
9322,Jeep,2018,Compass,2018 Jeep Compass Sport (fwd),Automatic
9323,Kia,2021,Cerato,2021 Kia Cerato S,Automatic
9324,BMW,2013,320I,2013 BMW 320I,Automatic
9331,Mazda,2021,6,2021 Mazda 6 Atenza,Automatic
9334,Jeep,2014,Compass,2014 Jeep Compass North (4X2),Automatic
9337,Nissan,2017,Navara,2017 Nissan Navara ST-X,Automatic
9341,Toyota,1997,Camry,1997 Toyota Camry CSI Getaway,Automatic
9343,Ford,2014,Territory,2014 Ford Territory Titanium (rwd),Automatic
9344,Nissan,2009,X-Trail,2009 Nissan X-Trail TS (4X4),Manual
9348,Mercedes-Benz,2018,GLS350,2018 Mercedes-Benz GLS350 D 4Matic Sport,Automatic
9350,Audi,2013,A1,2013 Audi A1 1.4 Tfsi Sport,Automatic
9351,Hyundai,2019,Santa,2019 Hyundai Santa FE Active Crdi (awd),Automatic
9352,Kia,2015,Sorento,2015 Kia Sorento SI (4X2),Automatic
9353,Audi,2017,Q7,2017 Audi Q7 3.0 TDI Quattro,Automatic
9354,Volkswagen,2021,T-ROC,2021 Volkswagen T-ROC,-
9355,Subaru,2012,Forester,2012 Subaru Forester AWD,Manual
9358,Mercedes-Benz,2018,X250,2018 Mercedes-Benz X250 D Progressive (4Matic),Automatic
9359,BMW,2019,M135I,2019 BMW M135I Xdrive,Automatic
9361,Mitsubishi,2013,Pajero,2013 Mitsubishi Pajero GLX LWB (4X4),Automatic
9362,Ford,2019,Escape,2019 Ford Escape Ambiente (awd),Automatic
9367,Lexus,2019,UX,2019 Lexus UX Luxury 2WD with Enhancement Pack 1 and 18 inch alloys,-
9370,Mazda,2018,CX-3,2018 Mazda CX-3 Maxx Sport (fwd),Automatic
9372,Audi,2021,SQ5,2021 Audi SQ5 3.0 TDI Quattro Mhev Spec Edtn,Automatic
9374,Mazda,2018,CX-3,2018 Mazda CX-3 Akari (awd) (5YR),Automatic
9375,Holden,2016,Trailblazer,2016 Holden Trailblazer LT (4X4),Automatic
9379,Ford,2014,Territory,2014 Ford Territory TS (rwd),Automatic
9381,Toyota,2006,Rav,2006 Toyota Rav 4 CV (4x4),Automatic
9382,BMW,2017,X3,2017 BMW X3 Xdrive 30I,Automatic
9384,Skoda,2018,Superb,2018 Skoda Superb 206 TSI Sportline,Automatic
9386,Nissan,2008,Navara,2008 Nissan Navara ST-X 4x4-15 Months Warran,Manual
9387,Suzuki,2012,Swift,2012 Suzuki Swift GLX,Manual
9388,Honda,2018,CR-V,2018 Honda CR-V VTI-S (awd),Automatic
9389,Peugeot,2013,208,2013 Peugeot 208 Allure Premium,Automatic
9390,Toyota,2008,Crown,2008 Toyota Crown GRS204 Athlete G package,Automatic
9391,Volkswagen,2011,Golf,2011 Volkswagen Golf 103 TDI Comfortline,Automatic
9392,Toyota,2011,Tarago,2011 Toyota Tarago Ultima V6,Automatic
9395,BMW,2015,220I,2015 BMW 220I M-Sport,Automatic
9396,Nissan,2010,Atlas,2010 Nissan Atlas,Manual
9398,Mazda,2012,CX-5,2012 Mazda CX-5 Maxx Sport (4X2),Automatic
9399,Toyota,2020,Camry,2020 Toyota Camry Ascent (Hybrid),Automatic
9401,Mitsubishi,2005,Triton,2005 Mitsubishi Triton GL,Manual
9403,Nissan,2009,Murano,2009 Nissan Murano TI,Automatic
9408,Volkswagen,2018,Tiguan,2018 Volkswagen Tiguan 162 TSI Sportline,Automatic
9409,Audi,2006,A4,2006 Audi A4 S Line Tiptronic Quattro,Automatic
9410,Mahindra,2021,PIK-UP,2021 Mahindra PIK-UP Black Edition Mhawk 4WD,Manual
9411,Volkswagen,2016,Amarok,2016 Volkswagen Amarok 2H MY15,-
9412,Land,2014,Rover,2014 Land Rover Freelander 2 TD4 SE (4X4),Automatic
9415,Volkswagen,2020,Caddy,2020 Volkswagen Caddy TSI220,Automatic
9416,Ford,2019,Endura,2019 Ford Endura Titanium (fwd),Automatic
9420,Chrysler,2009,Grand,2009 Chrysler Grand Voyager Limited,Automatic
9421,Hyundai,2015,I30,2015 Hyundai I30 Active,Automatic
9423,Mercedes-Benz,2021,EQC,2021 Mercedes-Benz EQC 400 4Matic Electric ART Line,Automatic
9426,Ford,2022,Ranger,2022 Ford Ranger Wildtrak 3.0 (4X4),Automatic
9429,Suzuki,2011,Grand,2011 Suzuki Grand Vitara (4X4),Automatic
9432,Mazda,2012,2,2012 Mazda 2 Maxx,Manual
9435,Holden,2013,Cruze,2013 Holden Cruze SRI V,Automatic
9439,Honda,2019,Accord,2019 Honda Accord VTI-L,Automatic
9440,Mercedes-Benz,2022,GLE,2022 Mercedes-Benz GLE 450 4Matic (hybrid),Automatic
9443,Hyundai,2021,Santa,2021 Hyundai Santa FE Highlander MPI (2WD),Automatic
9444,Volkswagen,2022,Tiguan,2022 Volkswagen Tiguan Allspace 162TSI Monochrome,Automatic
9445,Nissan,2017,Leaf,2017 Nissan Leaf ZE0 S EDITION 5 SEATER 100% ELECTRIC,-
9446,Volkswagen,2009,Tiguan,2009 Volkswagen Tiguan 125 TSI,Automatic
9447,Subaru,2009,Impreza,2009 Subaru Impreza R (awd),Automatic
9449,Bentley,2007,Continental,2007 Bentley Continental Flying Spur,Automatic
9451,Mercedes-Benz,2003,CLK320,2003 Mercedes-Benz CLK320 Avantgarde,Automatic
9453,Subaru,2016,Impreza,2016 Subaru Impreza 2.0I-S (awd),Automatic
9455,Mazda,2015,CX-5,2015 Mazda CX-5 Maxx (4X2),Automatic
9456,Kia,2013,Cerato,2013 Kia Cerato SLI,Automatic
9458,Mercedes-Benz,2015,C-CLASS,2015 Mercedes-Benz C-CLASS,Automatic
9459,Jeep,2017,Grand,2017 Jeep Grand Cherokee 75TH Anniversary (4X4),Automatic
9460,Ford,2018,Ranger,2018 Ford Ranger XL Hi-Rider,Automatic
9461,Holden,2018,Equinox,2018 Holden Equinox LS (fwd),Automatic
9467,Holden,2003,Rodeo,2003 Holden Rodeo DX,Manual
9468,Mercedes-Benz,2007,C220,2007 Mercedes-Benz C220 CDI Elegance,Automatic
9470,Honda,2013,Civic,2013 Honda Civic VTI-LN,Automatic
9476,Honda,2005,Accord,2005 Honda Accord 30th Anniversary,Automatic
9479,Mercedes-Benz,2009,C300,2009 Mercedes-Benz C300 Elegance,Automatic
9481,Ssangyong,2011,Actyon,2011 Ssangyong Actyon Sports Tradie (4X4),Automatic
9482,Volkswagen,2016,Amarok,2016 Volkswagen Amarok TDI400 4MOT Core,Manual
9484,Holden,2011,Commodore,2011 Holden Commodore Berlina,-
9486,Volkswagen,2018,Caddy,2018 Volkswagen Caddy Maxi Crewvan TSI220,Automatic
9487,Ford,2015,Kuga,2015 Ford Kuga Ambiente (fwd),Automatic
9492,Subaru,2008,Impreza,2008 Subaru Impreza WRX STI-R,Manual
9493,Hyundai,2018,Kona,2018 Hyundai Kona Active Safety,Automatic
9494,Toyota,2021,C-HR,2021 Toyota C-HR GXL (2WD),Automatic
9495,Ford,2003,Falcon,2003 Ford Falcon XR8,Automatic
9496,Toyota,2016,Kluger,2016 Toyota Kluger Grande AWD,Automatic
9497,Nissan,2019,X-Trail,2019 Nissan X-Trail ST 7 Seat (2WD) (5YR),Automatic
9498,Toyota,2021,RAV4,2021 Toyota RAV4 GXL (2WD),Automatic
9502,Toyota,2023,Corolla,2023 Toyota Corolla Ascent Sport + Conv PK Hybrid,Automatic
9503,Toyota,2003,Corolla,2003 Toyota Corolla Ascent,Manual
9506,Peugeot,2012,308,2012 Peugeot 308 CC Allure Turbo,Automatic
9510,Toyota,2020,HiAce,2020 Toyota HiAce Slwb GL (colours),Automatic
9512,Nissan,2021,X-Trail,2021 Nissan X-Trail TI (4WD),Automatic
9514,Peugeot,2020,308,2020 Peugeot 308 Allure Touring,Automatic
9518,Toyota,2019,HiAce,2019 Toyota HiAce Slwb GL Pack,Automatic
9521,Porsche,2014,Macan,2014 Porsche Macan S Diesel,Automatic
